,t,channel,roi_name,mean,cell_count
1468,244,1,roi_dic,78.92794,862
1469,244,1,roi_air,74.84175,0
1470,245,0,roi_bac,113.75573,219
1471,245,0,roi_dic,83.73268,74
1472,245,0,roi_air,86.18263,0
1473,245,1,roi_bac,74.85051,1
1474,245,1,roi_dic,78.932884,833
1475,245,1,roi_air,74.87273,0
1476,246,0,roi_bac,114.49161,212
1477,246,0,roi_dic,83.93887,74
1478,246,0,roi_air,86.617165,0
1479,246,1,roi_bac,74.83289,1
1480,246,1,roi_dic,78.922935,888
1481,246,1,roi_air,74.808624,0
1482,247,0,roi_bac,114.67712,218
1483,247,0,roi_dic,83.97961,73
1484,247,0,roi_air,86.63473,0
1485,247,1,roi_bac,74.812706,1
1486,247,1,roi_dic,78.8839,855
1487,247,1,roi_air,74.80378,0
1488,248,0,roi_bac,114.75726,223
1489,248,0,roi_dic,84.028885,71
1490,248,0,roi_air,86.73416,0
1491,248,1,roi_bac,74.83323,1
1492,248,1,roi_dic,78.91156,857
1493,248,1,roi_air,74.838104,0
1494,249,0,roi_bac,115.0258,200
1495,249,0,roi_dic,84.08083,69
1496,249,0,roi_air,86.6467,0
1497,249,1,roi_bac,74.79606,1
1498,249,1,roi_dic,78.884766,863
1499,249,1,roi_air,74.75601,0
1500,250,0,roi_bac,115.50816,236
1501,250,0,roi_dic,84.2079,76
1502,250,0,roi_air,86.90887,0
1503,250,1,roi_bac,74.827805,1
1504,250,1,roi_dic,78.828316,877
1505,250,1,roi_air,74.80864,0
1506,251,0,roi_bac,115.515396,219
1507,251,0,roi_dic,84.20103,81
1508,251,0,roi_air,86.90061,0
1509,251,1,roi_bac,74.827,1
1510,251,1,roi_dic,78.88628,878
1511,251,1,roi_air,74.884514,0
1512,252,0,roi_bac,116.109055,210
1513,252,0,roi_dic,84.43378,88
1514,252,0,roi_air,87.14237,0
1515,252,1,roi_bac,74.83836,1
1516,252,1,roi_dic,78.83852,896
1517,252,1,roi_air,74.84943,0
1518,253,0,roi_bac,116.37528,219
1519,253,0,roi_dic,84.44976,78
1520,253,0,roi_air,87.17487,0
1521,253,1,roi_bac,74.827965,1
1522,253,1,roi_dic,78.81384,901
1523,253,1,roi_air,74.83358,0
1524,254,0,roi_bac,116.57817,233
1525,254,0,roi_dic,84.525764,83
1526,254,0,roi_air,87.287346,0
1527,254,1,roi_bac,74.84156,1
1528,254,1,roi_dic,78.82799,900
1529,254,1,roi_air,74.83964,0
1530,255,0,roi_bac,116.63595,221
1531,255,0,roi_dic,84.52749,88
1532,255,0,roi_air,87.297226,0
1533,255,1,roi_bac,74.821625,1
1534,255,1,roi_dic,78.84347,844
1535,255,1,roi_air,74.826584,0
1536,256,0,roi_bac,117.33539,217
1537,256,0,roi_dic,84.69462,79
1538,256,0,roi_air,87.41298,0
1539,256,1,roi_bac,74.81929,1
1540,256,1,roi_dic,78.82056,886
1541,256,1,roi_air,74.82869,0
1542,257,0,roi_bac,117.30684,231
1543,257,0,roi_dic,84.65273,90
1544,257,0,roi_air,87.33427,0
1545,257,1,roi_bac,74.827965,1
1546,257,1,roi_dic,78.79971,865
1547,257,1,roi_air,74.89852,0
1548,258,0,roi_bac,117.704056,214
1549,258,0,roi_dic,84.81517,76
1550,258,0,roi_air,87.585014,0
1551,258,1,roi_bac,74.82953,1
1552,258,1,roi_dic,78.78521,855
1553,258,1,roi_air,74.84558,0
1554,259,0,roi_bac,118.12141,225
1555,259,0,roi_dic,84.90987,78
1556,259,0,roi_air,87.75621,0
1557,259,1,roi_bac,74.81752,1
1558,259,1,roi_dic,78.78123,857
1559,259,1,roi_air,74.84868,0
1560,260,0,roi_bac,118.34862,235
1561,260,0,roi_dic,84.94841,82
1562,260,0,roi_air,87.80793,0
1563,260,1,roi_bac,74.84874,1
1564,260,1,roi_dic,78.775345,880
1565,260,1,roi_air,74.788704,0
1566,261,0,roi_bac,118.09751,233
1567,261,0,roi_dic,84.87316,79
1568,261,0,roi_air,87.61636,0
1569,261,1,roi_bac,74.81832,1
1570,261,1,roi_dic,78.756325,879
1571,261,1,roi_air,74.78245,0
1572,262,0,roi_bac,118.68956,213
1573,262,0,roi_dic,85.07136,77
1574,262,0,roi_air,87.89701,0
1575,262,1,roi_bac,74.807785,1
1576,262,1,roi_dic,78.77013,915
1577,262,1,roi_air,74.84174,0
1578,263,0,roi_bac,119.116066,228
1579,263,0,roi_dic,85.10381,80
1580,263,0,roi_air,87.857025,0
1581,263,1,roi_bac,74.85981,1
1582,263,1,roi_dic,78.74571,875
1583,263,1,roi_air,74.90311,0
1584,264,0,roi_bac,119.26174,243
1585,264,0,roi_dic,85.10195,80
1586,264,0,roi_air,87.91754,0
1587,264,1,roi_bac,74.83227,1
1588,264,1,roi_dic,78.70765,856
1589,264,1,roi_air,74.80926,0
1590,265,0,roi_bac,119.32846,243
1591,265,0,roi_dic,85.19727,85
1592,265,0,roi_air,87.95341,0
1593,265,1,roi_bac,74.82127,1
1594,265,1,roi_dic,78.713936,880
1595,265,1,roi_air,74.82888,0
1596,266,0,roi_bac,119.89585,219
1597,266,0,roi_dic,85.29895,76
1598,266,0,roi_air,88.08872,0
1599,266,1,roi_bac,74.85035,1
1600,266,1,roi_dic,78.77467,872
1601,266,1,roi_air,74.86579,0
1602,267,0,roi_bac,120.294586,226
1603,267,0,roi_dic,85.36153,79
1604,267,0,roi_air,88.233315,0
1605,267,1,roi_bac,74.8302,1
1606,267,1,roi_dic,78.69573,852
1607,267,1,roi_air,74.83862,0
1608,268,0,roi_bac,120.54424,212
1609,268,0,roi_dic,85.4563,84
1610,268,0,roi_air,88.333755,0
1611,268,1,roi_bac,74.85232,1
1612,268,1,roi_dic,78.68897,811
1613,268,1,roi_air,74.88671,0
1614,269,0,roi_bac,120.51272,221
1615,269,0,roi_dic,85.498245,80
1616,269,0,roi_air,88.352394,0
1617,269,1,roi_bac,74.82534,1
1618,269,1,roi_dic,78.69311,858
1619,269,1,roi_air,74.84935,0
1620,270,0,roi_bac,121.17508,221
1621,270,0,roi_dic,85.56574,81
1622,270,0,roi_air,88.49141,0
1623,270,1,roi_bac,74.85014,1
1624,270,1,roi_dic,78.67832,822
1625,270,1,roi_air,74.843544,0
1626,271,0,roi_bac,121.65134,207
1627,271,0,roi_dic,85.73342,76
1628,271,0,roi_air,88.696655,0
1629,271,1,roi_bac,74.82971,1
1630,271,1,roi_dic,78.64744,828
1631,271,1,roi_air,74.79534,0
1632,272,0,roi_bac,121.95985,228
1633,272,0,roi_dic,85.88361,73
1634,272,0,roi_air,89.00946,0
1635,272,1,roi_bac,74.81838,1
1636,272,1,roi_dic,78.61287,868
1637,272,1,roi_air,74.84528,0
1638,273,0,roi_bac,122.05165,184
1639,273,0,roi_dic,85.85193,76
1640,273,0,roi_air,88.829865,0
1641,273,1,roi_bac,74.83681,1
1642,273,1,roi_dic,78.58936,857
1643,273,1,roi_air,74.82463,0
1644,274,0,roi_bac,122.90299,210
1645,274,0,roi_dic,86.06673,67
1646,274,0,roi_air,89.310745,0
1647,274,1,roi_bac,74.86422,1
1648,274,1,roi_dic,78.64038,815
1649,274,1,roi_air,74.8372,0
1650,275,0,roi_bac,123.00925,193
1651,275,0,roi_dic,86.05014,78
1652,275,0,roi_air,89.05224,0
1653,275,1,roi_bac,74.84892,1
1654,275,1,roi_dic,78.58536,799
1655,275,1,roi_air,74.82583,0
1656,276,0,roi_bac,123.21247,215
1657,276,0,roi_dic,86.13982,75
1658,276,0,roi_air,89.25914,0
1659,276,1,roi_bac,74.82584,1
1660,276,1,roi_dic,78.48988,828
1661,276,1,roi_air,74.81122,0
1662,277,0,roi_bac,123.23053,214
1663,277,0,roi_dic,86.09651,74
1664,277,0,roi_air,89.12148,0
1665,277,1,roi_bac,74.83521,1
1666,277,1,roi_dic,78.542145,841
1667,277,1,roi_air,74.83482,0
1668,278,0,roi_bac,124.34667,190
1669,278,0,roi_dic,86.41493,72
1670,278,0,roi_air,89.771164,0
1671,278,1,roi_bac,74.84529,1
1672,278,1,roi_dic,78.531815,812
1673,278,1,roi_air,74.83932,0
1674,279,0,roi_bac,124.55386,204
1675,279,0,roi_dic,86.402596,78
1676,279,0,roi_air,89.60265,0
1677,279,1,roi_bac,74.84486,1
1678,279,1,roi_dic,78.5242,811
1679,279,1,roi_air,74.85107,0
1680,280,0,roi_bac,124.87805,207
1681,280,0,roi_dic,86.5296,82
1682,280,0,roi_air,89.930695,0
1683,280,1,roi_bac,74.87161,1
1684,280,1,roi_dic,78.521965,825
1685,280,1,roi_air,74.880394,0
1686,281,0,roi_bac,124.76718,220
1687,281,0,roi_dic,86.51734,84
1688,281,0,roi_air,89.760345,0
1689,281,1,roi_bac,74.833885,1
1690,281,1,roi_dic,78.45724,853
1691,281,1,roi_air,74.8366,0
1692,282,0,roi_bac,125.48468,226
1693,282,0,roi_dic,86.70436,66
1694,282,0,roi_air,90.17351,0
1695,282,1,roi_bac,74.84049,1
1696,282,1,roi_dic,78.46529,838
1697,282,1,roi_air,74.86015,0
1698,283,0,roi_bac,125.678474,211
1699,283,0,roi_dic,86.65797,80
1700,283,0,roi_air,89.9606,0
1701,283,1,roi_bac,74.84416,1
1702,283,1,roi_dic,78.43312,799
1703,283,1,roi_air,74.87061,0
1704,284,0,roi_bac,126.092026,203
1705,284,0,roi_dic,86.71293,74
1706,284,0,roi_air,90.0245,0
1707,284,1,roi_bac,74.83857,1
1708,284,1,roi_dic,78.390564,780
1709,284,1,roi_air,74.821556,0
1710,285,0,roi_bac,126.198074,220
1711,285,0,roi_dic,86.86298,82
1712,285,0,roi_air,90.26803,0
1713,285,1,roi_bac,74.83483,1
1714,285,1,roi_dic,78.39925,804
1715,285,1,roi_air,74.852554,0
1716,286,0,roi_bac,126.5763,218
1717,286,0,roi_dic,86.908165,90
1718,286,0,roi_air,90.2379,0
1719,286,1,roi_bac,74.84314,1
1720,286,1,roi_dic,78.398026,751
1721,286,1,roi_air,74.88856,0
1722,287,0,roi_bac,127.15216,216
1723,287,0,roi_dic,86.96759,91
1724,287,0,roi_air,90.43432,0
1725,287,1,roi_bac,74.864006,1
1726,287,1,roi_dic,78.39902,800
1727,287,1,roi_air,74.837715,0
1728,288,0,roi_bac,127.34351,217
1729,288,0,roi_dic,87.03702,87
1730,288,0,roi_air,90.46338,0
1731,288,1,roi_bac,74.83962,1
1732,288,1,roi_dic,78.33002,786
1733,288,1,roi_air,74.86985,0
1734,289,0,roi_bac,127.52658,211
1735,289,0,roi_dic,87.145164,85
1736,289,0,roi_air,90.561005,0
1737,289,1,roi_bac,74.855675,1
1738,289,1,roi_dic,78.34666,769
1739,289,1,roi_air,74.83539,0
1740,290,0,roi_bac,128.25893,211
1741,290,0,roi_dic,87.2888,85
1742,290,0,roi_air,90.77133,0
1743,290,1,roi_bac,74.86426,1
1744,290,1,roi_dic,78.35362,782
1745,290,1,roi_air,74.88462,0
1746,291,0,roi_bac,128.72601,206
1747,291,0,roi_dic,87.36152,77
1748,291,0,roi_air,90.87325,0
1749,291,1,roi_bac,74.88143,1
1750,291,1,roi_dic,78.333466,775
1751,291,1,roi_air,75.009026,3
1752,292,0,roi_bac,128.78098,211
1753,292,0,roi_dic,87.39845,87
1754,292,0,roi_air,90.89486,0
1755,292,1,roi_bac,74.85578,1
1756,292,1,roi_dic,78.28289,767
1757,292,1,roi_air,75.282776,4
1758,293,0,roi_bac,128.94688,223
1759,293,0,roi_dic,87.49876,86
1760,293,0,roi_air,90.84179,1
1761,293,1,roi_bac,74.84583,1
1762,293,1,roi_dic,78.28239,796
1763,293,1,roi_air,75.46608,4
1764,294,0,roi_bac,129.4836,206
1765,294,0,roi_dic,87.605255,89
1766,294,0,roi_air,90.896255,1
1767,294,1,roi_bac,74.85874,1
1768,294,1,roi_dic,78.27864,807
1769,294,1,roi_air,75.88264,4
1770,295,0,roi_bac,129.92664,199
1771,295,0,roi_dic,87.65234,86
1772,295,0,roi_air,90.912994,1
1773,295,1,roi_bac,74.8489,1
1774,295,1,roi_dic,78.232376,786
1775,295,1,roi_air,76.07456,7
1776,296,0,roi_bac,130.03308,215
1777,296,0,roi_dic,87.75214,78
1778,296,0,roi_air,90.9232,1
1779,296,1,roi_bac,74.83203,1
1780,296,1,roi_dic,78.21363,837
1781,296,1,roi_air,76.00581,6
1782,297,0,roi_bac,130.76027,211
1783,297,0,roi_dic,87.91524,91
1784,297,0,roi_air,91.11077,1
1785,297,1,roi_bac,74.855446,1
1786,297,1,roi_dic,78.25164,804
1787,297,1,roi_air,76.51165,7
1788,298,0,roi_bac,131.35982,204
1789,298,0,roi_dic,88.0206,94
1790,298,0,roi_air,91.28565,1
1791,298,1,roi_bac,74.85185,1
1792,298,1,roi_dic,78.22305,802
1793,298,1,roi_air,76.50978,7
1794,299,0,roi_bac,131.6737,205
1795,299,0,roi_dic,88.12527,88
1796,299,0,roi_air,91.51091,1
1797,299,1,roi_bac,74.85635,1
1798,299,1,roi_dic,78.201584,764
1799,299,1,roi_air,76.49977,8
1800,300,0,roi_bac,131.54736,202
1801,300,0,roi_dic,88.13374,88
1802,300,0,roi_air,91.42248,1
1803,300,1,roi_bac,74.79942,1
1804,300,1,roi_dic,78.14897,750
1805,300,1,roi_air,76.468925,7
1806,301,0,roi_bac,132.40405,221
1807,301,0,roi_dic,88.34027,92
1808,301,0,roi_air,91.78194,2
1809,301,1,roi_bac,74.83719,1
1810,301,1,roi_dic,78.17734,778
1811,301,1,roi_air,76.280174,7
1812,302,0,roi_bac,132.6304,227
1813,302,0,roi_dic,88.354195,85
1814,302,0,roi_air,91.87597,1
1815,302,1,roi_bac,74.84034,1
1816,302,1,roi_dic,78.15362,795
1817,302,1,roi_air,75.90146,6
1818,303,0,roi_bac,132.78993,231
1819,303,0,roi_dic,88.41779,89
1820,303,0,roi_air,91.96979,1
1821,303,1,roi_bac,74.81914,2
1822,303,1,roi_dic,78.104324,837
1823,303,1,roi_air,75.52071,10
1824,304,0,roi_bac,133.31633,223
1825,304,0,roi_dic,88.57901,94
1826,304,0,roi_air,92.10997,5
1827,304,1,roi_bac,74.814514,2
1828,304,1,roi_dic,78.15455,788
1829,304,1,roi_air,75.34966,8
1830,305,0,roi_bac,133.84805,211
1831,305,0,roi_dic,88.66877,80
1832,305,0,roi_air,92.37996,6
1833,305,1,roi_bac,74.836914,2
1834,305,1,roi_dic,78.11115,782
1835,305,1,roi_air,75.16353,7
1836,306,0,roi_bac,133.65254,233
1837,306,0,roi_dic,88.63636,96
1838,306,0,roi_air,92.43661,4
1839,306,1,roi_bac,74.85018,2
1840,306,1,roi_dic,78.10229,804
1841,306,1,roi_air,75.062294,2
1842,307,0,roi_bac,134.5477,205
1843,307,0,roi_dic,88.86516,92
1844,307,0,roi_air,92.812325,2
1845,307,1,roi_bac,74.85997,2
1846,307,1,roi_dic,78.131935,790
1847,307,1,roi_air,74.97238,2
1848,308,0,roi_bac,134.93716,209
1849,308,0,roi_dic,88.92829,95
1850,308,0,roi_air,92.90021,3
1851,308,1,roi_bac,74.824265,2
1852,308,1,roi_dic,78.10702,805
1853,308,1,roi_air,74.98117,2
1854,309,0,roi_bac,134.79913,215
1855,309,0,roi_dic,89.00587,100
1856,309,0,roi_air,92.937325,3
1857,309,1,roi_bac,74.801796,2
1858,309,1,roi_dic,78.0804,821
1859,309,1,roi_air,74.924736,3
1860,310,0,roi_bac,135.36838,225
1861,310,0,roi_dic,89.08576,89
1862,310,0,roi_air,93.0497,3
1863,310,1,roi_bac,74.82882,2
1864,310,1,roi_dic,78.082825,783
1865,310,1,roi_air,74.92339,3
1866,311,0,roi_bac,136.0545,211
1867,311,0,roi_dic,89.1997,87
1868,311,0,roi_air,93.29291,4
1869,311,1,roi_bac,74.83643,2
1870,311,1,roi_dic,78.07387,765
1871,311,1,roi_air,74.89598,2
1872,312,0,roi_bac,135.76907,218
1873,312,0,roi_dic,89.21277,95
1874,312,0,roi_air,93.22369,2
1875,312,1,roi_bac,74.83939,2
1876,312,1,roi_dic,78.04892,780
1877,312,1,roi_air,74.88433,2
1878,313,0,roi_bac,136.30255,223
1879,313,0,roi_dic,89.35174,94
1880,313,0,roi_air,93.39886,1
1881,313,1,roi_bac,74.83281,2
1882,313,1,roi_dic,78.03912,792
1883,313,1,roi_air,74.83677,3
1884,314,0,roi_bac,137.1046,220
1885,314,0,roi_dic,89.46274,98
1886,314,0,roi_air,93.68288,3
1887,314,1,roi_bac,74.8356,2
1888,314,1,roi_dic,78.00614,802
1889,314,1,roi_air,74.86468,3
1890,315,0,roi_bac,137.386,215
1891,315,0,roi_dic,89.593216,90
1892,315,0,roi_air,93.75977,2
1893,315,1,roi_bac,74.841545,2
1894,315,1,roi_dic,78.006775,837
1895,315,1,roi_air,74.86917,3
1896,316,0,roi_bac,137.52736,217
1897,316,0,roi_dic,89.692055,94
1898,316,0,roi_air,93.928246,4
1899,316,1,roi_bac,74.828575,2
1900,316,1,roi_dic,78.01766,846
1901,316,1,roi_air,74.89415,2
1902,317,0,roi_bac,138.15965,197
1903,317,0,roi_dic,89.7848,101
1904,317,0,roi_air,94.02869,1
1905,317,1,roi_bac,74.846,2
1906,317,1,roi_dic,77.99714,811
1907,317,1,roi_air,74.869194,1
1908,318,0,roi_bac,138.3593,212
1909,318,0,roi_dic,89.80261,94
1910,318,0,roi_air,94.05802,0
1911,318,1,roi_bac,74.83895,2
1912,318,1,roi_dic,77.96752,808
1913,318,1,roi_air,74.896324,2
1914,319,0,roi_bac,138.5929,208
1915,319,0,roi_dic,89.94439,98
1916,319,0,roi_air,94.21914,1
1917,319,1,roi_bac,74.82892,2
1918,319,1,roi_dic,77.96092,840
1919,319,1,roi_air,74.849144,3
1920,320,0,roi_bac,139.44998,213
1921,320,0,roi_dic,90.17417,93
1922,320,0,roi_air,94.69334,1
1923,320,1,roi_bac,74.87406,2
1924,320,1,roi_dic,77.999756,849
1925,320,1,roi_air,74.91401,2
1926,321,0,roi_bac,139.60469,209
1927,321,0,roi_dic,90.19409,92
1928,321,0,roi_air,94.50888,1
1929,321,1,roi_bac,74.84164,2
1930,321,1,roi_dic,77.94298,842
1931,321,1,roi_air,74.82921,2
1932,322,0,roi_bac,140.19182,207
1933,322,0,roi_dic,90.44551,92
1934,322,0,roi_air,95.101074,1
1935,322,1,roi_bac,74.83038,2
1936,322,1,roi_dic,77.92469,840
1937,322,1,roi_air,74.89764,2
1938,323,0,roi_bac,140.57774,204
1939,323,0,roi_dic,90.51461,98
1940,323,0,roi_air,95.084274,1
1941,323,1,roi_bac,74.853836,3
1942,323,1,roi_dic,77.952995,842
1943,323,1,roi_air,74.86869,2
1944,324,0,roi_bac,141.01744,225
1945,324,0,roi_dic,90.60742,89
1946,324,0,roi_air,95.31141,0
1947,324,1,roi_bac,74.83231,3
1948,324,1,roi_dic,77.886856,806
1949,324,1,roi_air,74.849724,2
1950,325,0,roi_bac,140.7758,228
1951,325,0,roi_dic,90.523315,98
1952,325,0,roi_air,94.915,0
1953,325,1,roi_bac,74.83852,3
1954,325,1,roi_dic,77.90127,825
1955,325,1,roi_air,74.88075,2
1956,326,0,roi_bac,141.28142,217
1957,326,0,roi_dic,90.693146,92
1958,326,0,roi_air,95.13422,1
1959,326,1,roi_bac,74.850525,6
1960,326,1,roi_dic,77.90327,820
1961,326,1,roi_air,74.86227,1
1962,327,0,roi_bac,142.0342,221
1963,327,0,roi_dic,90.84806,97
1964,327,0,roi_air,95.38325,0
1965,327,1,roi_bac,74.83053,5
1966,327,1,roi_dic,77.853516,855
1967,327,1,roi_air,74.83434,2
1968,328,0,roi_bac,141.6216,212
1969,328,0,roi_dic,90.84374,102
1970,328,0,roi_air,95.2792,0
1971,328,1,roi_bac,74.81875,7
1972,328,1,roi_dic,77.83045,821
1973,328,1,roi_air,74.849915,2
1974,329,0,roi_bac,142.1883,209
1975,329,0,roi_dic,90.968506,96
1976,329,0,roi_air,95.46574,1
1977,329,1,roi_bac,74.8149,7
1978,329,1,roi_dic,77.83041,816
1979,329,1,roi_air,74.8144,2
1980,330,0,roi_bac,142.91348,222
1981,330,0,roi_dic,91.10183,96
1982,330,0,roi_air,95.66865,0
1983,330,1,roi_bac,74.85229,9
1984,330,1,roi_dic,77.861755,813
1985,330,1,roi_air,74.877945,1
1986,331,0,roi_bac,142.99368,224
1987,331,0,roi_dic,91.17647,95
1988,331,0,roi_air,95.7491,0
1989,331,1,roi_bac,74.8161,8
1990,331,1,roi_dic,77.83357,798
1991,331,1,roi_air,74.84594,1
1992,332,0,roi_bac,143.25174,213
1993,332,0,roi_dic,91.27881,102
1994,332,0,roi_air,95.8123,0
1995,332,1,roi_bac,74.82322,8
1996,332,1,roi_dic,77.83849,829
1997,332,1,roi_air,74.8539,1
1998,333,0,roi_bac,144.32423,210
1999,333,0,roi_dic,91.47771,103
2000,333,0,roi_air,96.33544,0
2001,333,1,roi_bac,74.84578,8
2002,333,1,roi_dic,77.81416,829
2003,333,1,roi_air,74.830696,2
2004,334,0,roi_bac,143.94969,231
2005,334,0,roi_dic,91.52838,102
2006,334,0,roi_air,96.276054,0
2007,334,1,roi_bac,74.832726,8
2008,334,1,roi_dic,77.811386,807
2009,334,1,roi_air,74.83524,2
2010,335,0,roi_bac,144.93176,228
2011,335,0,roi_dic,91.76048,90
2012,335,0,roi_air,96.6006,1
2013,335,1,roi_bac,74.85777,10
2014,335,1,roi_dic,77.81994,795
2015,335,1,roi_air,74.8825,2
2016,336,0,roi_bac,144.8391,212
2017,336,0,roi_dic,91.69564,99
2018,336,0,roi_air,96.372,0
2019,336,1,roi_bac,74.8132,10
2020,336,1,roi_dic,77.758736,826
2021,336,1,roi_air,74.84746,2
2022,337,0,roi_bac,145.54326,218
2023,337,0,roi_dic,92.02296,91
2024,337,0,roi_air,97.04118,0
2025,337,1,roi_bac,74.84227,8
2026,337,1,roi_dic,77.80958,821
2027,337,1,roi_air,74.88237,2
2028,338,0,roi_bac,146.12494,218
2029,338,0,roi_dic,92.07727,92
2030,338,0,roi_air,97.087296,1
2031,338,1,roi_bac,74.83177,7
2032,338,1,roi_dic,77.760956,827
2033,338,1,roi_air,74.8328,1
2034,339,0,roi_bac,146.16609,224
2035,339,0,roi_dic,92.20272,97
2036,339,0,roi_air,97.25719,0
2037,339,1,roi_bac,74.8275,11
2038,339,1,roi_dic,77.74662,834
2039,339,1,roi_air,74.84558,2
2040,340,0,roi_bac,146.1503,226
2041,340,0,roi_dic,92.13633,101
2042,340,0,roi_air,96.89889,0
2043,340,1,roi_bac,74.85161,13
2044,340,1,roi_dic,77.791145,815
2045,340,1,roi_air,74.837555,2
2046,341,0,roi_bac,146.51942,234
2047,341,0,roi_dic,92.20477,110
2048,341,0,roi_air,96.99083,0
2049,341,1,roi_bac,74.82822,13
2050,341,1,roi_dic,77.713974,831
2051,341,1,roi_air,74.789566,2
2052,342,0,roi_bac,146.66179,225
2053,342,0,roi_dic,92.32084,104
2054,342,0,roi_air,97.089905,1
2055,342,1,roi_bac,74.8408,12
2056,342,1,roi_dic,77.76473,781
2057,342,1,roi_air,74.87164,2
2058,343,0,roi_bac,147.42326,221
2059,343,0,roi_dic,92.46887,98
2060,343,0,roi_air,97.30011,1
2061,343,1,roi_bac,74.80626,11
2062,343,1,roi_dic,77.71165,801
2063,343,1,roi_air,74.80512,1
2064,344,0,roi_bac,147.26987,210
2065,344,0,roi_dic,92.52807,115
2066,344,0,roi_air,97.35956,0
2067,344,1,roi_bac,74.821556,9
2068,344,1,roi_dic,77.73884,860
2069,344,1,roi_air,74.85539,1
2070,345,0,roi_bac,147.88675,208
2071,345,0,roi_dic,92.70279,102
2072,345,0,roi_air,97.51761,1
2073,345,1,roi_bac,74.85484,12
2074,345,1,roi_dic,77.74577,799
2075,345,1,roi_air,74.8815,2
2076,346,0,roi_bac,148.06686,211
2077,346,0,roi_dic,92.70418,92
2078,346,0,roi_air,97.553406,0
2079,346,1,roi_bac,74.8481,8
2080,346,1,roi_dic,77.70181,834
2081,346,1,roi_air,74.82333,2
2082,347,0,roi_bac,148.44756,223
2083,347,0,roi_dic,92.93387,100
2084,347,0,roi_air,97.7827,1
2085,347,1,roi_bac,74.8335,7
2086,347,1,roi_dic,77.70476,786
2087,347,1,roi_air,74.83945,2
2088,348,0,roi_bac,149.34087,209
2089,348,0,roi_dic,93.09167,95
2090,348,0,roi_air,97.97237,2
2091,348,1,roi_bac,74.844635,11
2092,348,1,roi_dic,77.70805,825
2093,348,1,roi_air,74.84338,2
2094,349,0,roi_bac,149.00835,228
2095,349,0,roi_dic,93.130455,101
2096,349,0,roi_air,97.97333,0
2097,349,1,roi_bac,74.83465,9
2098,349,1,roi_dic,77.695915,806
2099,349,1,roi_air,74.81204,1
2100,350,0,roi_bac,149.81233,217
2101,350,0,roi_dic,93.28226,106
2102,350,0,roi_air,98.20585,0
2103,350,1,roi_bac,74.83585,10
2104,350,1,roi_dic,77.68808,814
2105,350,1,roi_air,74.87002,2
2106,351,0,roi_bac,149.59344,213
2107,351,0,roi_dic,93.3518,110
2108,351,0,roi_air,98.20566,0
2109,351,1,roi_bac,74.782974,8
2110,351,1,roi_dic,77.64714,795
2111,351,1,roi_air,74.78387,2
2112,352,0,roi_bac,150.58206,211
2113,352,0,roi_dic,93.695435,109
2114,352,0,roi_air,98.86629,1
2115,352,1,roi_bac,74.84186,10
2116,352,1,roi_dic,77.665306,816
2117,352,1,roi_air,74.791176,1
2118,353,0,roi_bac,150.62578,224
2119,353,0,roi_dic,93.59803,110
2120,353,0,roi_air,98.476,0
2121,353,1,roi_bac,74.84114,10
2122,353,1,roi_dic,77.64452,811
2123,353,1,roi_air,74.87035,1
2124,354,0,roi_bac,150.89293,202
2125,354,0,roi_dic,93.739586,105
2126,354,0,roi_air,98.59062,1
2127,354,1,roi_bac,74.83162,10
2128,354,1,roi_dic,77.6543,805
2129,354,1,roi_air,74.84825,1
2130,355,0,roi_bac,150.87234,210
2131,355,0,roi_dic,93.8143,110
2132,355,0,roi_air,98.64071,0
2133,355,1,roi_bac,74.83087,12
2134,355,1,roi_dic,77.64119,758
2135,355,1,roi_air,74.87629,1
2136,356,0,roi_bac,151.61307,202
2137,356,0,roi_dic,94.02176,114
2138,356,0,roi_air,98.93015,1
2139,356,1,roi_bac,74.84954,11
2140,356,1,roi_dic,77.66503,823
2141,356,1,roi_air,74.8865,2
2142,357,0,roi_bac,151.58736,219
2143,357,0,roi_dic,93.96599,119
2144,357,0,roi_air,98.88012,1
2145,357,1,roi_bac,74.82678,11
2146,357,1,roi_dic,77.60481,828
2147,357,1,roi_air,74.823074,1
2148,358,0,roi_bac,151.88116,211
2149,358,0,roi_dic,94.16612,109
2150,358,0,roi_air,99.036545,0
2151,358,1,roi_bac,74.85265,11
2152,358,1,roi_dic,77.6614,797
2153,358,1,roi_air,74.84598,1
2154,359,0,roi_bac,152.85649,207
2155,359,0,roi_dic,94.40083,107
2156,359,0,roi_air,99.30498,1
2157,359,1,roi_bac,74.847664,10
2158,359,1,roi_dic,77.6402,818
2159,359,1,roi_air,74.83593,1
2160,360,0,roi_bac,152.50224,216
2161,360,0,roi_dic,94.43538,115
2162,360,0,roi_air,99.2556,0
2163,360,1,roi_bac,74.838264,14
2164,360,1,roi_dic,77.61212,805
2165,360,1,roi_air,74.88965,1
2166,361,0,roi_bac,153.3338,211
2167,361,0,roi_dic,94.59144,117
2168,361,0,roi_air,99.56113,1
2169,361,1,roi_bac,74.86246,11
2170,361,1,roi_dic,77.62558,781
2171,361,1,roi_air,74.85964,1
2172,362,0,roi_bac,153.12064,209
2173,362,0,roi_dic,94.63978,117
2174,362,0,roi_air,99.51623,1
2175,362,1,roi_bac,74.83209,11
2176,362,1,roi_dic,77.59322,787
2177,362,1,roi_air,74.843735,1
2178,363,0,roi_bac,153.83217,201
